"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-09","8.05","0.00","0.0","53","62","46",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-10","12.30","0.00","0.0","46","49","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-11","12.30","0.00","0.0","35","47","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-12","8.05","0.00","0.0","45","49","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-13","4.25","0.00","0.0","37","46","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-14","8.72","0.00","0.0","40","56","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-15","9.62","0.01","0.2","41","43","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-16","8.28","0.00","0.0","34","46","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-17","14.54","0.00","0.0","41","59","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-18","18.34","0.26","1.0","53","56","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-19","12.97","0.51","6.5","31","33","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-20","5.82","0.05","0.9","24","28","16",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-21","6.04","0.00","0.0","22","32","15",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-22","8.95","0.00","0.0","27","37","19",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-23","8.72","0.22","5.5","30","31","12",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-24","11.63","0.00","0.0","22","32","13",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-25","10.51","0.01","0.1","30","36","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-26","10.96","0.00","0.0","37","45","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-27","5.37","0.00","0.0","36","40","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-02-28","5.14","0.00","0.1","35","43","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-01","12.75","0.00","0.0","40","46","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-02","19.01","0.00","0.0","48","60","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-03","8.72","0.05","0.7","38","47","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-04","8.50","0.71","7.6","35","40","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-05","6.26","0.00","0.0","35","42","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-06","6.93","0.00","0.0","33","48","24",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-07","4.47","0.00","0.0","36","50","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-08","4.70","0.00","0.0","42","58","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-09","5.37","0.00","0.0","47","60","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-10","5.59","0.00","0.0","49","59","39",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-11","5.37","0.00","0.0","49","64","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-12","4.47","0.00","0.0","53","64","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-13","5.82","0.00","0.0","53","69","39",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-14","12.75","0.66","0.0","59","63","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-15","5.37","0.30","0.1","42","45","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-16","11.86","0.01","0.0","43","56","35",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-17","10.51","0.15","0.5","46","53","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-18","9.62","0.01","0.0","38","46","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-19","5.14","0.00","0.0","40","51","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-20","8.05","0.00","0.0","46","60","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-21","10.29","0.00","0.0","53","67","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-22","20.13","0.00","0.0","59","65","53",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-23","7.61","0.40","0.0","53","61","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-24","11.18","0.01","0.0","53","60","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-25","8.95","0.25","1.2","42","44","35",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-26","6.71","0.03","0.4","38","48","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-27","6.04","0.00","0.0","41","52","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-28","9.40","0.00","0.0","50","59","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-29","6.04","0.00","0.0","51","59","41",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-30","8.05","0.00","0.0","53","69","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-03-31","7.38","0.00","0.0","60","73","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-01","4.92","0.00","0.0","58","69","46",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-02","10.29","0.05","0.0","57","64","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-03","5.37","0.00","0.0","39","55","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-04","4.70","0.00","0.0","50","62","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-05","6.49","0.00","0.0","55","68","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-06","5.37","0.06","0.0","57","59","51",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-07","9.40","0.25","0.0","55","60","50",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-08","8.95","0.01","0.0","53","57","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-09","5.82","0.00","0.0","53","63","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-10","9.17","0.00","0.0","56","71","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-11","8.50","0.00","0.0","64","72","53",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-12","17.00","0.52","0.2","53","59","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-13","11.86","0.04","0.3","43","52","37",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-14","6.26","0.00","0.0","48","63","37",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-15","14.54","0.00","0.0","58","74","50",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-16","24.16","0.12","0.4","68","75","35",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-17","8.50","0.13","0.5","41","49","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-18","4.92","0.00","0.0","44","59","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-19","9.17","0.00","0.0","54","69","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-20","8.50","0.00","0.0","56","64","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-21","5.82","0.00","0.0","56","69","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-22","6.26","0.00","0.0","61","77","47",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-23","9.84","0.00","0.0","63","67","50",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-24","6.26","0.00","0.0","54","66","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-25","7.61","0.00","0.0","58","74","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-26","6.04","0.00","0.0","62","77","47",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-27","9.17","0.00","0.0","67","85","51",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-28","14.76","0.00","0.0","75","87","59",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-29","10.51","0.01","0.0","61","66","47",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-04-30","7.38","0.72","0.0","48","55","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-01","5.37","0.00","0.0","50","61","41",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-02","6.71","0.16","0.0","52","61","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-03","6.71","0.00","0.0","53","68","46",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-04","7.61","0.00","0.0","61","77","50",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-05","7.61","0.00","0.0","67","80","53",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-06","14.32","0.00","0.0","71","86","60",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-07","7.16","0.00","0.0","74","82","60",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-08","5.37","0.00","0.0","69","82","54",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-09","8.05","0.00","0.0","72","85","61",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-10","7.61","0.05","0.0","71","78","57",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-11","9.17","0.02","0.0","59","58","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-12","9.62","0.23","0.0","49","57","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-13","6.04","0.00","0.0","53","68","41",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-14","8.28","0.32","0.0","57","69","47",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-15","6.04","0.00","0.0","57","72","47",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-16","7.61","0.00","0.0","65","82","52",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-17","9.17","0.00","0.0","69","81","54",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-18","6.49","0.00","0.0","64","73","55",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-19","5.59","0.00","0.0","65","77","53",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-20","8.05","0.05","0.0","68","80","56",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-21","5.82","0.00","0.0","66","81","54",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-22","8.05","0.05","0.0","65","72","56",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-23","8.95","0.09","0.0","62","74","54",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-24","7.61","0.00","0.0","68","86","56",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-25","7.83","0.00","0.0","75","90","59",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-26","9.40","0.00","0.0","76","84","61",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-27","6.71","0.17","0.0","65","68","55",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-28","5.82","0.01","0.0","60","70","54",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-29","6.93","0.00","0.0","63","79","54",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-30","10.51","0.11","0.0","71","85","60",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-05-31","14.32","0.00","0.0","72","89","57",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-01","9.84","0.00","0.0","65","70","54",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-02","6.49","0.00","0.0","64","79","50",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-03","5.82","0.00","0.0","70","87","55",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-04","9.40","0.00","0.0","78","97","62",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-05","10.07","0.00","0.0","84","92","71",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-06","6.71","0.00","0.0","79","94","62",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-07","12.75","0.00","0.0","82","94","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-08","6.71","0.00","0.0","78","92","62",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-09","19.01","0.00","0.0","81","96","68",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-10","13.20","0.00","0.0","71","75","55",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-11","9.40","0.00","0.0","65","83","52",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-12","6.71","0.00","0.0","69","83","54",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-13","8.50","0.00","0.0","76","97","61",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-14","13.20","0.00","0.0","87","94","71",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-15","9.17","0.00","0.0","77","89","61",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-16","7.61","0.00","0.0","74","85","62",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-17","18.57","0.02","0.0","80","92","62",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-18","8.72","0.03","0.0","70","79","61",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-19","7.83","0.00","0.0","69","78","60",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-20","6.26","0.00","0.0","71","84","60",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-21","9.84","0.00","0.0","78","92","65",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-22","7.61","0.00","0.0","77","85","62",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-23","11.86","0.00","0.0","77","87","65",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-24","5.82","0.00","0.0","72","83","58",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-25","7.61","0.00","0.0","75","94","62",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-26","8.05","0.00","0.0","84","96","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-27","7.61","0.00","0.0","82","96","68",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-28","18.12","0.00","0.0","88","97","70",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-29","9.62","0.00","0.0","74","78","61",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-06-30","6.93","0.00","0.0","69","77","57",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-01","7.38","0.00","0.0","71","86","59",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-02","7.38","0.00","0.0","78","92","65",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-03","11.18","0.00","0.0","80","87","66",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-04","8.28","0.00","0.0","76","96","60",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-05","11.41","0.00","0.0","83","98","70",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-06","11.86","0.00","0.0","89","102","76",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-07","10.51","0.00","0.0","89","98","78",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-08","11.63","0.00","0.0","88","99","76",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-09","8.28","0.00","0.0","84","99","74",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-10","9.17","0.02","0.0","86","98","75",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-11","6.49","0.00","0.0","83","92","71",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-12","7.38","0.00","0.0","84","95","77",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-13","7.61","0.00","0.0","84","96","71",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-14","7.83","0.00","0.0","83","90","74",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-15","8.05","0.00","0.0","81","97","70",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-16","10.29","0.17","0.0","84","97","72",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-17","6.93","0.00","0.0","82","95","70",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-18","6.49","0.00","0.0","83","97","68",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-19","6.93","0.00","0.0","84","98","70",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-20","8.50","0.00","0.0","85","93","75",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-21","11.18","0.00","0.0","85","98","72",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-22","8.95","0.00","0.0","80","85","70",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-23","6.26","0.00","0.0","78","94","65",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-24","6.93","0.00","0.0","83","99","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-25","8.28","0.00","0.0","87","96","77",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-26","6.71","0.00","0.0","84","97","73",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-27","8.05","0.00","0.0","86","99","72",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-28","6.26","0.00","0.0","86","100","72",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-29","6.04","0.00","0.0","83","94","68",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-30","5.59","0.00","0.0","81","95","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-07-31","8.05","0.00","0.0","83","99","67",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-01","7.61","0.00","0.0","86","97","75",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-02","10.74","0.07","0.0","83","90","74",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-03","8.72","0.00","0.0","81","92","70",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-04","7.38","0.00","0.0","79","90","65",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-05","7.83","0.00","0.0","78","88","63",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-06","6.26","0.00","0.0","75","90","61",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-07","6.71","0.00","0.0","76","92","61",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-08","6.49","0.00","0.0","79","95","64",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-09","6.26","0.00","0.0","81","98","65",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-10","5.82","0.00","0.0","83","99","67",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-11","7.83","0.00","0.0","85","98","71",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-12","7.16","0.00","0.0","85","96","72",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-13","7.38","0.00","0.0","83","95","73",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-14","6.26","0.00","0.0","83","95","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-15","8.50","0.00","0.0","80","91","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-16","7.16","0.00","0.0","81","92","71",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-17","7.16","0.00","0.0","81","93","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-18","7.83","0.00","0.0","76","86","63",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-08-19","5.82","0.00","0.0","74","88","61",
